H,TWI,Aspect,Hillshade,Roughness,Slope,Temperature_merra_1000hpa,T_rp5,Time,DayOfYear,X,Y
138,5.80740638,225.0,180,3,0.98,288.82,23.0,720,153,52.65,42.73333
138,5.94221914,225.0,180,3,0.98,288.82,24.0,1080,153,52.65,42.73333
138,6.255117892,225.0,180,3,0.98,288.82,14.3,360,153,52.65,42.73333
138,6.321692094,225.0,180,3,0.98,288.82,10.5,0,153,52.65,42.73333
138,5.775783634,225.0,180,3,0.98,288.82,25.4,720,154,52.65,42.73333
138,5.780776699,225.0,180,3,0.98,288.82,15.1,360,154,52.65,42.73333
138,5.79409154,225.0,180,3,0.98,288.82,25.6,1080,154,52.65,42.73333
138,5.835700416,225.0,180,3,0.98,288.82,15.6,0,154,52.65,42.73333
138,5.998807212,225.0,180,3,0.98,283.67,8.3,360,155,52.65,42.73333
138,6.118640777,225.0,180,3,0.98,288.57,15.2,720,155,52.65,42.73333
138,6.238474341,225.0,180,3,0.98,287.31,17.1,1080,155,52.65,42.73333
138,6.33667129,225.0,180,3,0.98,287.31,15.8,0,155,52.65,42.73333
138,5.950540915,225.0,180,3,0.98,282.75,8.6,0,156,52.65,42.73333
138,5.965520111,225.0,180,3,0.98,288.65,8.7,360,156,52.65,42.73333
138,6.098668516,225.0,180,3,0.98,288.65,17.6,1080,156,52.65,42.73333
138,6.190208044,225.0,180,3,0.98,288.65,16.8,720,156,52.65,42.73333
138,5.875644938,225.0,180,3,0.98,288.65,7.7,0,157,52.65,42.73333
138,5.897281553,225.0,180,3,0.98,288.65,19.7,1080,157,52.65,42.73333
138,5.927239945,225.0,180,3,0.98,288.65,18.9,720,157,52.65,42.73333
138,6.166907074,225.0,180,3,0.98,288.65,11.9,360,157,52.65,42.73333
138,6.065381415,225.0,180,3,0.98,289.33,14.0,360,158,52.65,42.73333
138,6.095339806,225.0,180,3,0.98,289.94,22.2,1080,158,52.65,42.73333
138,6.125298197,225.0,180,3,0.98,293.52,20.5,720,158,52.65,42.73333
138,6.225159501,225.0,180,3,0.98,293.52,9.9,0,158,52.65,42.73333
138,5.975506241,225.0,180,3,0.98,290.74,22.4,1080,159,52.65,42.73333
138,6.007128988,225.0,180,3,0.98,295.09,24.0,720,159,52.65,42.73333
138,6.151927878,225.0,180,3,0.98,291.59,14.7,360,159,52.65,42.73333
138,6.180221914,225.0,180,3,0.98,284.74,13.7,0,159,52.65,42.73333
138,6.028765603,225.0,180,3,0.98,292.11,15.1,360,160,52.65,42.73333
138,6.06038835,225.0,180,3,0.98,284.74,16.3,0,160,52.65,42.73333
138,6.21184466,225.0,180,3,0.98,292.86,24.8,1080,160,52.65,42.73333
138,6.283411928,225.0,180,3,0.98,296.94,24.7,720,160,52.65,42.73333
138,5.762468793,225.0,180,3,0.98,291.52,19.3,1080,161,52.65,42.73333
138,6.236809986,225.0,180,3,0.98,296.42,14.9,360,161,52.65,42.73333
138,6.246796117,225.0,180,3,0.98,288.26,14.8,0,161,52.65,42.73333
138,6.301719834,225.0,180,3,0.98,288.26,23.2,720,161,52.65,42.73333
138,5.787434119,225.0,180,3,0.98,288.87,12.7,720,162,52.65,42.73333
138,5.842357836,225.0,180,3,0.98,285.42,14.0,1080,162,52.65,42.73333
138,5.859001387,225.0,180,3,0.98,284.87,14.1,0,162,52.65,42.73333
138,5.957198336,225.0,180,3,0.98,286.6,11.9,360,162,52.65,42.73333
138,5.750818308,225.0,180,3,0.98,283.88,10.5,1080,163,52.65,42.73333
138,5.812399445,225.0,180,3,0.98,289.2,8.5,360,163,52.65,42.73333
138,5.920582524,225.0,180,3,0.98,290.22,11.5,720,163,52.65,42.73333
138,5.940554785,225.0,180,3,0.98,284.68,12.8,0,163,52.65,42.73333
138,5.80407767,225.0,180,3,0.98,287.46,11.4,360,164,52.65,42.73333
138,5.880638003,225.0,180,3,0.98,284.86,11.5,0,164,52.65,42.73333
138,6.200194175,225.0,180,3,0.98,289.66,14.3,1080,164,52.65,42.73333
138,6.21517337,225.0,180,3,0.98,295.75,15.6,720,164,52.65,42.73333
138,5.968848821,225.0,180,3,0.98,293.93,13.3,360,165,52.65,42.73333
138,6.082024965,225.0,180,3,0.98,293.93,19.7,1080,165,52.65,42.73333
138,6.148599168,225.0,180,3,0.98,293.93,19.0,720,165,52.65,42.73333
138,6.320027739,225.0,180,3,0.98,290.02,12.3,0,165,52.65,42.73333
138,5.873980583,225.0,180,3,0.98,290.02,15.4,1080,166,52.65,42.73333
138,6.048737864,225.0,180,3,0.98,290.02,16.2,360,166,52.65,42.73333
138,6.100332871,225.0,180,3,0.98,290.02,17.1,0,166,52.65,42.73333
138,6.303384189,225.0,180,3,0.98,290.02,13.5,720,166,52.65,42.73333
138,5.870651872,225.0,180,3,0.98,290.02,15.2,360,167,52.65,42.73333
138,5.887295423,225.0,180,3,0.98,290.02,14.3,0,167,52.65,42.73333
138,6.228488211,225.0,180,3,0.98,290.02,20.9,1080,167,52.65,42.73333
138,6.338335645,225.0,180,3,0.98,290.02,21.3,720,167,52.65,42.73333
138,6.062052705,225.0,180,3,0.98,290.02,15.9,0,168,52.65,42.73333
138,6.093675451,225.0,180,3,0.98,290.02,25.1,1080,168,52.65,42.73333
138,6.128626907,225.0,180,3,0.98,290.02,25.4,720,168,52.65,42.73333
138,6.153592233,225.0,180,3,0.98,290.02,16.3,360,168,52.65,42.73333
138,6.017115118,225.0,180,3,0.98,290.02,19.5,720,169,52.65,42.73333
138,6.072038835,225.0,180,3,0.98,290.02,20.3,1080,169,52.65,42.73333
138,6.138613037,225.0,180,3,0.98,290.02,13.3,360,169,52.65,42.73333
138,6.175228849,225.0,180,3,0.98,290.02,14.8,0,169,52.65,42.73333
138,6.038751734,225.0,180,3,0.98,290.02,9.4,0,170,52.65,42.73333
138,6.221830791,225.0,180,3,0.98,290.02,20.1,720,170,52.65,42.73333
138,6.258446602,225.0,180,3,0.98,290.02,21.3,1080,170,52.65,42.73333
138,6.315034674,225.0,180,3,0.98,290.02,11.1,360,170,52.65,42.73333
138,5.749153953,225.0,180,3,0.98,290.02,21.0,720,171,52.65,42.73333
138,5.832371706,225.0,180,3,0.98,290.02,20.5,1080,171,52.65,42.73333
138,6.231816921,225.0,180,3,0.98,290.02,10.2,0,171,52.65,42.73333
138,6.32668516,225.0,180,3,0.98,290.02,13.9,360,171,52.65,42.73333
138,5.755811373,225.0,180,3,0.98,290.02,16.1,1080,172,52.65,42.73333
138,5.760804438,225.0,180,3,0.98,290.02,10.8,360,172,52.65,42.73333
138,5.8140638,225.0,180,3,0.98,290.02,13.1,0,172,52.65,42.73333
138,5.862330097,225.0,180,3,0.98,290.02,15.7,720,172,52.65,42.73333
138,5.809070735,225.0,180,3,0.98,285.68,21.4,1080,173,52.65,42.73333
138,5.820721221,225.0,180,3,0.98,285.68,7.5,0,173,52.65,42.73333
138,5.933897365,225.0,180,3,0.98,288.89,19.5,720,173,52.65,42.73333
138,5.958862691,225.0,180,3,0.98,288.89,11.4,360,173,52.65,42.73333
138,5.985492372,225.0,180,3,0.98,288.89,18.6,1080,174,52.65,42.73333
138,6.033758669,225.0,180,3,0.98,288.89,20.6,720,174,52.65,42.73333
138,6.230152566,225.0,180,3,0.98,288.89,12.9,360,174,52.65,42.73333
138,6.265104022,225.0,180,3,0.98,281.8,14.6,0,174,52.65,42.73333
138,6.087018031,225.0,180,3,0.98,281.8,25.3,1080,175,52.65,42.73333
138,6.106990291,225.0,180,3,0.98,281.8,24.4,720,175,52.65,42.73333
138,6.115312067,225.0,180,3,0.98,281.8,15.7,360,175,52.65,42.73333
138,6.163578363,225.0,180,3,0.98,281.8,16.8,0,175,52.65,42.73333
138,6.005464632,225.0,180,3,0.98,281.8,21.5,1080,176,52.65,42.73333
138,6.141941748,225.0,180,3,0.98,281.8,19.3,720,176,52.65,42.73333
138,6.183550624,225.0,180,3,0.98,281.8,16.8,0,176,52.65,42.73333
138,6.186879334,225.0,180,3,0.98,281.8,12.2,360,176,52.65,42.73333
138,5.983828017,225.0,180,3,0.98,281.8,11.9,0,177,52.65,42.73333
138,5.990485437,225.0,180,3,0.98,281.8,13.7,360,177,52.65,42.73333
138,6.025436893,225.0,180,3,0.98,281.8,21.8,1080,177,52.65,42.73333
138,6.050402219,225.0,180,3,0.98,281.8,22.0,720,177,52.65,42.73333
138,6.191872399,225.0,180,3,0.98,281.8,15.0,1080,178,52.65,42.73333
138,6.20851595,225.0,180,3,0.98,281.8,18.1,720,178,52.65,42.73333
138,6.308377254,225.0,180,3,0.98,281.8,16.3,0,178,52.65,42.73333
138,6.335006935,225.0,180,3,0.98,281.8,15.9,360,178,52.65,42.73333
138,5.770790569,225.0,180,3,0.98,281.8,20.1,1080,179,52.65,42.73333
138,6.216837725,225.0,180,3,0.98,281.8,12.9,360,179,52.65,42.73333
138,6.250124827,225.0,180,3,0.98,281.8,12.7,0,179,52.65,42.73333
138,6.33334258,225.0,180,3,0.98,281.8,17.9,720,179,52.65,42.73333
138,5.863994452,225.0,180,3,0.98,281.8,20.8,720,180,52.65,42.73333
138,5.915589459,225.0,180,3,0.98,281.8,16.4,0,180,52.65,42.73333
138,5.94887656,225.0,180,3,0.98,281.8,18.7,1080,180,52.65,42.73333
138,5.95220527,225.0,180,3,0.98,281.8,16.8,360,180,52.65,42.73333
138,5.764133148,225.0,180,3,0.98,281.8,15.2,360,181,52.65,42.73333
138,5.785769764,225.0,180,3,0.98,281.8,15.3,0,181,52.65,42.73333
138,5.840693481,225.0,180,3,0.98,281.8,19.5,720,181,52.65,42.73333
138,5.94554785,225.0,180,3,0.98,281.8,15.7,1080,181,52.65,42.73333
138,5.740832178,225.0,180,3,0.98,281.8,20.4,1080,182,52.65,42.73333
138,5.742496533,225.0,180,3,0.98,281.8,14.2,0,182,52.65,42.73333
138,5.792427184,225.0,180,3,0.98,281.8,14.1,360,182,52.65,42.73333
138,5.79742025,225.0,180,3,0.98,281.8,19.4,720,182,52.65,42.73333
138,5.839029126,225.0,180,3,0.98,281.8,22.7,720,183,52.65,42.73333
138,5.867323162,225.0,180,3,0.98,281.8,24.6,1080,183,52.65,42.73333
138,5.918918169,225.0,180,3,0.98,281.8,15.8,0,183,52.65,42.73333
138,5.937226075,225.0,180,3,0.98,281.8,16.8,360,183,52.65,42.73333
138,5.772454924,225.0,180,3,0.98,281.8,26.5,720,184,52.65,42.73333
138,5.857337032,225.0,180,3,0.98,281.8,18.9,0,184,52.65,42.73333
138,5.905603329,225.0,180,3,0.98,281.8,17.9,360,184,52.65,42.73333
138,5.962191401,225.0,180,3,0.98,281.8,24.7,1080,184,52.65,42.73333
138,5.765797503,225.0,180,3,0.98,281.8,18.2,0,185,52.65,42.73333
138,5.883966713,225.0,180,3,0.98,281.8,25.4,720,185,52.65,42.73333
138,5.890624133,225.0,180,3,0.98,281.8,26.0,1080,185,52.65,42.73333
138,5.930568655,225.0,180,3,0.98,281.8,16.7,360,185,52.65,42.73333
138,5.747489598,225.0,180,3,0.98,301.86,27.4,720,186,52.65,42.73333
138,5.827378641,225.0,180,3,0.98,297.61,28.3,1080,186,52.65,42.73333
138,5.895617198,225.0,180,3,0.98,292.59,15.9,0,186,52.65,42.73333
138,5.9289043,225.0,180,3,0.98,298.36,18.0,360,186,52.65,42.73333
138,5.782441054,225.0,180,3,0.98,290.84,18.8,0,187,52.65,42.73333
138,6.281747573,225.0,180,3,0.98,299.1,28.4,1080,187,52.65,42.73333
138,6.286740638,225.0,180,3,0.98,299.68,19.9,360,187,52.65,42.73333
138,6.316699029,225.0,180,3,0.98,303.5,28.6,720,187,52.65,42.73333
138,6.240138696,225.0,180,3,0.98,303.3,30.9,720,188,52.65,42.73333
138,6.248460472,225.0,180,3,0.98,300.29,21.3,360,188,52.65,42.73333
138,6.260110957,225.0,180,3,0.98,299.69,32.0,1080,188,52.65,42.73333
138,6.275090153,225.0,180,3,0.98,293.33,19.3,0,188,52.65,42.73333
138,6.20518724,225.0,180,3,0.98,301.63,23.7,360,189,52.65,42.73333
138,6.223495146,225.0,180,3,0.98,301.63,29.6,720,189,52.65,42.73333
138,6.276754508,225.0,180,3,0.98,293.39,24.1,0,189,52.65,42.73333
138,6.325020804,225.0,180,3,0.98,293.39,25.0,1080,189,52.65,42.73333
138,6.032094313,225.0,180,3,0.98,293.39,22.8,1080,190,52.65,42.73333
138,6.188543689,225.0,180,3,0.98,293.39,20.6,720,190,52.65,42.73333
138,6.293398058,225.0,180,3,0.98,293.39,20.4,360,190,52.65,42.73333
138,6.298391123,225.0,180,3,0.98,293.39,21.4,0,190,52.65,42.73333
138,6.045409154,225.0,180,3,0.98,293.39,20.0,0,191,52.65,42.73333
138,6.047073509,225.0,180,3,0.98,293.39,16.2,1080,191,52.65,42.73333
138,6.058723994,225.0,180,3,0.98,293.39,18.2,360,191,52.65,42.73333
138,6.068710125,225.0,180,3,0.98,293.39,17.4,720,191,52.65,42.73333
138,5.977170596,225.0,180,3,0.98,293.39,15.0,0,192,52.65,42.73333
138,5.987156727,225.0,180,3,0.98,293.39,14.0,360,192,52.65,42.73333
138,5.997142857,225.0,180,3,0.98,293.39,15.6,720,192,52.65,42.73333
138,6.010457698,225.0,180,3,0.98,293.39,16.5,1080,192,52.65,42.73333
138,6.131955617,225.0,180,3,0.98,293.39,13.8,0,193,52.65,42.73333
138,6.145270458,225.0,180,3,0.98,293.39,12.4,360,193,52.65,42.73333
138,6.158585298,225.0,180,3,0.98,293.39,15.9,720,193,52.65,42.73333
138,6.171900139,225.0,180,3,0.98,293.39,16.7,1080,193,52.65,42.73333
138,6.090346741,225.0,180,3,0.98,293.39,18.3,720,194,52.65,42.73333
138,6.103661581,225.0,180,3,0.98,293.39,12.2,360,194,52.65,42.73333
138,6.105325936,225.0,180,3,0.98,293.39,13.6,1080,194,52.65,42.73333
138,6.181886269,225.0,180,3,0.98,293.39,12.5,0,194,52.65,42.73333
138,6.111983356,225.0,180,3,0.98,293.39,18.2,1080,195,52.65,42.73333
138,6.116976422,225.0,180,3,0.98,293.39,13.2,0,195,52.65,42.73333
138,6.120305132,225.0,180,3,0.98,293.39,19.1,720,195,52.65,42.73333
138,6.126962552,225.0,180,3,0.98,293.39,13.0,360,195,52.65,42.73333
138,6.088682386,225.0,180,3,0.98,293.39,16.0,360,198,52.65,42.73333
138,6.097004161,225.0,180,3,0.98,293.39,16.0,0,198,52.65,42.73333
138,6.160249653,225.0,180,3,0.98,293.39,23.2,720,198,52.65,42.73333
138,6.178557559,225.0,180,3,0.98,293.39,22.9,1080,198,52.65,42.73333
138,6.136948682,225.0,180,3,0.98,293.39,26.5,1080,199,52.65,42.73333
138,6.146934813,225.0,180,3,0.98,293.39,26.4,720,199,52.65,42.73333
138,6.155256588,225.0,180,3,0.98,293.39,17.5,360,199,52.65,42.73333
138,6.170235784,225.0,180,3,0.98,293.39,18.2,0,199,52.65,42.73333
138,5.978834951,225.0,180,3,0.98,293.39,21.0,1080,200,52.65,42.73333
138,5.988821082,225.0,180,3,0.98,293.39,18.2,720,200,52.65,42.73333
138,6.000471567,225.0,180,3,0.98,293.39,17.0,360,200,52.65,42.73333
138,6.012122053,225.0,180,3,0.98,293.39,20.5,0,200,52.65,42.73333
138,5.970513176,225.0,180,3,0.98,293.39,15.0,0,201,52.65,42.73333
138,6.022108183,225.0,180,3,0.98,293.39,14.4,360,201,52.65,42.73333
138,6.053730929,225.0,180,3,0.98,293.39,22.4,1080,201,52.65,42.73333
138,6.06371706,225.0,180,3,0.98,293.39,20.6,720,201,52.65,42.73333
138,6.030429958,225.0,180,3,0.98,293.39,13.5,360,202,52.65,42.73333
138,6.043744799,225.0,180,3,0.98,293.39,15.2,0,202,52.65,42.73333
138,6.261775312,225.0,180,3,0.98,293.39,17.7,720,202,52.65,42.73333
138,6.300055479,225.0,180,3,0.98,293.39,17.9,1080,202,52.65,42.73333
138,6.206851595,225.0,180,3,0.98,293.39,22.7,1080,203,52.65,42.73333
138,6.226823856,225.0,180,3,0.98,293.39,23.7,720,203,52.65,42.73333
138,6.311705964,225.0,180,3,0.98,293.39,14.8,0,203,52.65,42.73333
138,6.33001387,225.0,180,3,0.98,293.39,12.4,360,203,52.65,42.73333
138,6.19520111,225.0,180,3,0.98,293.39,17.4,0,204,52.65,42.73333
138,6.243467406,225.0,180,3,0.98,293.39,19.0,1080,204,52.65,42.73333
138,6.245131761,225.0,180,3,0.98,293.39,22.7,720,204,52.65,42.73333
138,6.266768377,225.0,180,3,0.98,293.39,16.9,360,204,52.65,42.73333
138,6.193536755,225.0,180,3,0.98,293.39,17.0,360,205,52.65,42.73333
138,6.251789182,225.0,180,3,0.98,293.39,17.4,0,205,52.65,42.73333
138,6.280083218,225.0,180,3,0.98,293.39,22.7,720,205,52.65,42.73333
138,6.296726768,225.0,180,3,0.98,293.39,23.1,1080,205,52.65,42.73333
138,5.752482663,225.0,180,3,0.98,293.39,24.9,1080,206,52.65,42.73333
138,5.779112344,225.0,180,3,0.98,293.39,14.6,360,206,52.65,42.73333
138,5.815728155,225.0,180,3,0.98,293.39,21.5,720,206,52.65,42.73333
138,6.285076283,225.0,180,3,0.98,293.39,13.3,0,206,52.65,42.73333
138,5.834036061,225.0,180,3,0.98,293.39,27.9,720,207,52.65,42.73333
138,5.865658807,225.0,180,3,0.98,293.39,27.0,1080,207,52.65,42.73333
138,5.898945908,225.0,180,3,0.98,293.39,18.4,0,207,52.65,42.73333
138,5.93556172,225.0,180,3,0.98,293.39,17.6,360,207,52.65,42.73333
138,5.789098474,225.0,180,3,0.98,293.39,30.7,1080,208,52.65,42.73333
138,5.825714286,225.0,180,3,0.98,293.39,30.7,720,208,52.65,42.73333
138,5.829042996,225.0,180,3,0.98,293.39,20.2,360,208,52.65,42.73333
138,5.893952843,225.0,180,3,0.98,293.39,22.0,0,208,52.65,42.73333
138,5.80074896,225.0,180,3,0.98,293.39,23.6,0,209,52.65,42.73333
138,5.849015257,225.0,180,3,0.98,293.39,29.8,720,209,52.65,42.73333
138,5.878973648,225.0,180,3,0.98,293.39,31.5,1080,209,52.65,42.73333
138,5.902274619,225.0,180,3,0.98,293.39,21.8,360,209,52.65,42.73333
138,5.759140083,225.0,180,3,0.98,293.39,19.2,1080,210,52.65,42.73333
138,5.837364771,225.0,180,3,0.98,293.39,23.9,0,210,52.65,42.73333
138,5.860665742,225.0,180,3,0.98,293.39,19.6,360,210,52.65,42.73333
138,5.908932039,225.0,180,3,0.98,293.39,23.8,720,210,52.65,42.73333
138,5.790762829,225.0,180,3,0.98,293.39,15.5,360,211,52.65,42.73333
138,5.802413315,225.0,180,3,0.98,293.39,18.0,720,211,52.65,42.73333
138,5.819056865,225.0,180,3,0.98,293.39,17.5,0,211,52.65,42.73333
138,5.913925104,225.0,180,3,0.98,293.39,22.5,1080,211,52.65,42.73333
138,5.822385576,225.0,180,3,0.98,293.39,23.9,720,212,52.65,42.73333
138,5.824049931,225.0,180,3,0.98,293.39,25.3,1080,212,52.65,42.73333
138,5.854008322,225.0,180,3,0.98,293.39,17.2,0,212,52.65,42.73333
138,5.93889043,225.0,180,3,0.98,293.39,15.8,360,212,52.65,42.73333
138,5.877309293,225.0,180,3,0.98,293.39,15.0,360,213,52.65,42.73333
138,5.912260749,225.0,180,3,0.98,293.39,25.2,1080,213,52.65,42.73333
138,5.93223301,225.0,180,3,0.98,293.39,22.6,720,213,52.65,42.73333
138,5.947212205,225.0,180,3,0.98,293.39,14.8,0,213,52.65,42.73333
138,5.795755895,225.0,180,3,0.98,293.39,18.3,0,214,52.65,42.73333
138,6.21850208,225.0,180,3,0.98,293.39,24.8,720,214,52.65,42.73333
138,6.253453537,225.0,180,3,0.98,293.39,27.8,1080,214,52.65,42.73333
138,6.323356449,225.0,180,3,0.98,293.39,18.7,360,214,52.65,42.73333
138,6.233481276,225.0,180,3,0.98,293.39,19.6,360,215,52.65,42.73333
138,6.241803051,225.0,180,3,0.98,293.39,21.6,0,215,52.65,42.73333
138,6.256782247,225.0,180,3,0.98,293.39,25.9,720,215,52.65,42.73333
138,6.290069348,225.0,180,3,0.98,293.39,27.6,1080,215,52.65,42.73333
138,5.967184466,225.0,180,3,0.98,293.39,30.3,1080,216,52.65,42.73333
138,6.027101248,225.0,180,3,0.98,293.39,18.8,360,216,52.65,42.73333
138,6.052066574,225.0,180,3,0.98,293.39,30.1,720,216,52.65,42.73333
138,6.288404993,225.0,180,3,0.98,293.39,19.7,0,216,52.65,42.73333
138,5.982163662,225.0,180,3,0.98,293.39,21.2,0,217,52.65,42.73333
138,6.003800277,225.0,180,3,0.98,301.58,20.4,360,217,52.65,42.73333
138,6.140277393,225.0,180,3,0.98,301.58,30.2,720,217,52.65,42.73333
138,6.161914008,225.0,180,3,0.98,301.58,30.6,1080,217,52.65,42.73333
138,6.085353675,225.0,180,3,0.98,301.36,19.8,360,218,52.65,42.73333
138,6.101997226,225.0,180,3,0.98,301.36,30.0,720,218,52.65,42.73333
138,6.123633842,225.0,180,3,0.98,301.36,30.2,1080,218,52.65,42.73333
138,6.176893204,225.0,180,3,0.98,295.28,21.4,0,218,52.65,42.73333
138,5.972177531,225.0,180,3,0.98,295.28,29.8,720,219,52.65,42.73333
138,6.023772538,225.0,180,3,0.98,295.28,29.7,1080,219,52.65,42.73333
138,6.092011096,225.0,180,3,0.98,295.28,19.6,0,219,52.65,42.73333
138,6.150263523,225.0,180,3,0.98,295.28,19.5,360,219,52.65,42.73333
138,5.799084605,225.0,180,3,0.98,295.28,30.9,720,220,52.65,42.73333
138,5.892288488,225.0,180,3,0.98,295.28,31.7,1080,220,52.65,42.73333
138,6.20185853,225.0,180,3,0.98,295.28,21.8,0,220,52.65,42.73333
138,6.210180305,225.0,180,3,0.98,295.28,20.7,360,220,52.65,42.73333
138,5.754147018,225.0,180,3,0.98,295.28,19.6,360,221,52.65,42.73333
138,5.81073509,225.0,180,3,0.98,295.28,27.8,720,221,52.65,42.73333
138,5.855672677,225.0,180,3,0.98,295.03,28.6,1080,221,52.65,42.73333
138,5.925575589,225.0,180,3,0.98,295.03,23.5,0,221,52.65,42.73333
138,5.845686546,225.0,180,3,0.98,290.6,18.4,0,222,52.65,42.73333
138,5.847350902,225.0,180,3,0.98,298.23,19.0,360,222,52.65,42.73333
138,5.852343967,225.0,180,3,0.98,297.55,28.4,1080,222,52.65,42.73333
138,5.955533981,225.0,180,3,0.98,303.37,28.3,720,222,52.65,42.73333
138,5.744160888,225.0,180,3,0.98,292.91,24.0,0,223,52.65,42.73333
138,6.263439667,225.0,180,3,0.98,295.77,30.2,1080,223,52.65,42.73333
138,6.271761442,225.0,180,3,0.98,303.14,31.4,720,223,52.65,42.73333
138,6.295062413,225.0,180,3,0.98,299.79,21.4,360,223,52.65,42.73333
138,6.035423024,225.0,180,3,0.98,301.25,27.1,720,224,52.65,42.73333
138,6.06704577,225.0,180,3,0.98,297.79,29.0,1080,224,52.65,42.73333
138,6.213509015,225.0,180,3,0.98,289.77,23.5,0,224,52.65,42.73333
138,6.305048544,225.0,180,3,0.98,297.19,22.2,360,224,52.65,42.73333
138,5.980499307,225.0,180,3,0.98,290.32,25.9,0,225,52.65,42.73333
138,6.018779473,225.0,180,3,0.98,299.4,21.4,360,225,52.65,42.73333
138,6.135284327,225.0,180,3,0.98,300.19,19.0,1080,225,52.65,42.73333
138,6.156920943,225.0,180,3,0.98,303.16,24.0,720,225,52.65,42.73333
138,6.07370319,225.0,180,3,0.98,299.0,24.4,1080,226,52.65,42.73333
138,6.078696255,225.0,180,3,0.98,302.71,23.0,720,226,52.65,42.73333
138,6.113647712,225.0,180,3,0.98,297.98,15.3,360,226,52.65,42.73333
138,6.130291262,225.0,180,3,0.98,292.64,17.5,0,226,52.65,42.73333
138,5.868987517,225.0,180,3,0.98,292.64,26.9,1080,227,52.65,42.73333
138,5.888959778,225.0,180,3,0.98,292.64,26.7,720,227,52.65,42.73333
138,6.196865465,225.0,180,3,0.98,292.64,18.4,0,227,52.65,42.73333
138,6.328349515,225.0,180,3,0.98,292.64,17.3,360,227,52.65,42.73333
138,5.757475728,225.0,180,3,0.98,292.64,16.7,360,228,52.65,42.73333
138,5.900610264,225.0,180,3,0.98,292.64,16.2,0,228,52.65,42.73333
138,6.143606103,225.0,180,3,0.98,292.64,25.8,1080,228,52.65,42.73333
138,6.331678225,225.0,180,3,0.98,292.64,25.9,720,228,52.65,42.73333
138,6.015450763,225.0,180,3,0.98,292.64,25.6,720,229,52.65,42.73333
138,6.057059639,225.0,180,3,0.98,292.64,25.7,1080,229,52.65,42.73333
138,6.108654646,225.0,180,3,0.98,292.64,18.2,0,229,52.65,42.73333
138,6.173564494,225.0,180,3,0.98,292.64,16.9,360,229,52.65,42.73333
138,5.960527046,225.0,180,3,0.98,300.56,30.8,1080,230,52.65,42.73333
138,6.220166436,225.0,180,3,0.98,306.01,31.4,720,230,52.65,42.73333
138,6.268432732,225.0,180,3,0.98,300.81,18.8,360,230,52.65,42.73333
138,6.310041609,225.0,180,3,0.98,293.04,20.6,0,230,52.65,42.73333
138,5.769126214,225.0,180,3,0.98,303.0,19.0,360,231,52.65,42.73333
138,5.774119279,225.0,180,3,0.98,296.92,29.8,1080,231,52.65,42.73333
138,5.872316227,225.0,180,3,0.98,294.04,21.4,0,231,52.65,42.73333
138,5.910596394,225.0,180,3,0.98,305.22,31.5,720,231,52.65,42.73333
138,5.805742025,225.0,180,3,0.98,305.22,28.6,1080,232,52.65,42.73333
138,5.882302358,225.0,180,3,0.98,296.26,18.5,360,232,52.65,42.73333
138,5.903938974,225.0,180,3,0.98,292.0,20.7,0,232,52.65,42.73333
138,5.917253814,225.0,180,3,0.98,300.29,27.9,720,232,52.65,42.73333
138,5.81739251,225.0,180,3,0.98,300.29,23.9,720,233,52.65,42.73333
138,5.885631068,225.0,180,3,0.98,300.29,20.1,0,233,52.65,42.73333
138,5.943883495,225.0,180,3,0.98,300.29,17.8,360,233,52.65,42.73333
138,6.291733703,225.0,180,3,0.98,300.29,18.8,1080,233,52.65,42.73333
138,6.203522885,225.0,180,3,0.98,300.29,21.1,720,234,52.65,42.73333
138,6.270097087,225.0,180,3,0.98,300.29,16.9,0,234,52.65,42.73333
138,6.278418863,225.0,180,3,0.98,300.29,14.8,360,234,52.65,42.73333
138,6.313370319,225.0,180,3,0.98,300.29,19.6,1080,234,52.65,42.73333
138,5.993814147,225.0,180,3,0.98,300.29,16.8,1080,235,52.65,42.73333
138,6.020443828,225.0,180,3,0.98,300.29,20.2,720,235,52.65,42.73333
138,6.055395284,225.0,180,3,0.98,300.29,12.8,360,235,52.65,42.73333
138,6.075367545,225.0,180,3,0.98,300.29,15.0,0,235,52.65,42.73333
138,6.0770319,225.0,180,3,0.98,300.29,14.5,0,236,52.65,42.73333
138,6.110319001,225.0,180,3,0.98,300.29,18.3,1080,236,52.65,42.73333
138,6.133619972,225.0,180,3,0.98,300.29,17.4,720,236,52.65,42.73333
138,6.165242718,225.0,180,3,0.98,300.29,13.0,360,236,52.65,42.73333
138,5.784105409,225.0,180,3,0.98,300.29,17.6,720,237,52.65,42.73333
138,5.850679612,225.0,180,3,0.98,300.29,15.8,1080,237,52.65,42.73333
138,6.037087379,225.0,180,3,0.98,300.29,13.0,360,237,52.65,42.73333
138,6.08368932,225.0,180,3,0.98,300.29,13.6,0,237,52.65,42.73333
138,5.923911234,225.0,180,3,0.98,300.29,18.5,720,238,52.65,42.73333
138,5.953869626,225.0,180,3,0.98,300.29,9.7,0,238,52.65,42.73333
138,5.995478502,225.0,180,3,0.98,300.29,18.8,1080,238,52.65,42.73333
